TransactionID,Amount,TransactionType,Location,MerchantCategory,PaymentMethod,TransactionHour,IsFraud
TXN12539,3456.31,Online,Mumbai,Grocery,Debit Card,21,0
TXN12540,13096.03,Online,Bengaluru,Fuel,Credit Card,7,1
TXN12541,10440.53,Online,Delhi,Entertainment,UPI,8,0
TXN12542,5902.94,Online,Chennai,Entertainment,Debit Card,6,0
TXN12543,6543.33,Online,Jaipur,Clothing,Debit Card,12,0
TXN12544,3739.25,Online,Mumbai,Electronics,Credit Card,12,0
TXN12545,3853.12,POS,Pune,Healthcare,Credit Card,23,0
TXN12546,2436.84,Online,Chennai,Clothing,Debit Card,20,0
TXN12547,4001.75,POS,Mumbai,Grocery,UPI,12,0
TXN12548,8664.54,POS,Lucknow,Food,Net Banking,12,1
TXN12549,992.53,POS,Kolkata,Entertainment,Net Banking,13,0
TXN12550,634.34,POS,Hyderabad,Travel,UPI,16,0
TXN12551,5124.05,POS,Hyderabad,Travel,Credit Card,20,0
TXN12552,3021.31,POS,Mumbai,Food,UPI,10,0
TXN12553,5125.8,Online,Bengaluru,Grocery,UPI,10,0
TXN12554,3045.27,ATM,Pune,Healthcare,UPI,23,0
TXN12555,712.65,POS,Bengaluru,Fuel,Debit Card,14,0
TXN12556,4834.49,ATM,Chennai,Food,Debit Card,18,0
TXN12557,2409.24,Online,Varanasi,Grocery,Net Banking,19,0
TXN12558,1002.07,POS,Kolkata,Clothing,Net Banking,14,0
TXN12559,1251.72,POS,Kolkata,Healthcare,Credit Card,1,0
TXN12560,6383.41,Online,Hyderabad,Fuel,Net Banking,19,0
TXN12561,1915.2,Online,Kolkata,Fuel,UPI,16,0
TXN12562,8316.64,Online,Bengaluru,Electronics,Credit Card,20,0
TXN12563,1710.36,POS,Pune,Grocery,Credit Card,19,0
TXN12564,4343.76,POS,Pune,Fuel,Credit Card,12,0
TXN12565,804.42,POS,Hyderabad,Travel,Credit Card,4,0
TXN12566,548.89,POS,Mumbai,Travel,Net Banking,15,0
TXN12567,793.98,POS,Pune,Entertainment,Credit Card,23,0
TXN12568,1537.08,POS,Bengaluru,Healthcare,UPI,9,0
TXN12569,5614.52,Online,Delhi,Fuel,UPI,14,0
TXN12570,1221.56,ATM,Mumbai,Electronics,Debit Card,8,0
TXN12571,3791.81,POS,Varanasi,Grocery,Debit Card,22,0
TXN12572,10199.75,ATM,Jaipur,Electronics,UPI,20,1
TXN12573,960.42,POS,Lucknow,Entertainment,Debit Card,15,0
TXN12574,1723.0,POS,Kolkata,Clothing,UPI,17,0
TXN12575,817.54,POS,Kolkata,Electronics,Debit Card,17,0
TXN12576,654.44,Online,Delhi,Clothing,Credit Card,22,1
TXN12577,5692.51,ATM,Mumbai,Travel,Debit Card,22,0
TXN12578,2432.15,Online,Hyderabad,Clothing,Debit Card,17,0
TXN12579,2197.21,POS,Bengaluru,Grocery,Debit Card,11,0
TXN12580,584.6,Online,Delhi,Healthcare,Net Banking,17,0
TXN12581,3011.44,POS,Lucknow,Healthcare,Credit Card,15,0
TXN12582,3699.0,ATM,Pune,Grocery,Net Banking,19,0
TXN12583,6068.42,Online,Hyderabad,Grocery,Net Banking,20,0
TXN12584,865.35,POS,Jaipur,Grocery,Net Banking,17,0
TXN12585,13354.33,Online,Hyderabad,Food,Credit Card,15,0
TXN12586,4761.8,Online,Delhi,Fuel,UPI,20,0
TXN12587,506.93,POS,Varanasi,Entertainment,Debit Card,13,0
TXN12588,6340.53,Online,Delhi,Clothing,Debit Card,14,0
TXN12589,4470.46,POS,Delhi,Fuel,UPI,1,0
TXN12590,8449.07,Online,Delhi,Grocery,Debit Card,7,0
TXN12591,9394.62,Online,Hyderabad,Healthcare,Net Banking,13,1
TXN12592,5297.31,Online,Delhi,Electronics,UPI,0,1
TXN12593,2594.48,Online,Mumbai,Electronics,Credit Card,9,0
TXN12594,3198.25,Online,Hyderabad,Food,Debit Card,17,0
TXN12595,1917.07,POS,Pune,Fuel,UPI,17,0
TXN12596,3781.58,Online,Mumbai,Fuel,Credit Card,15,0
TXN12597,974.05,POS,Lucknow,Fuel,UPI,20,0
TXN12598,4466.69,Online,Pune,Clothing,Credit Card,12,0
TXN12599,1632.01,POS,Jaipur,Clothing,Debit Card,17,0
TXN12600,525.17,POS,Kolkata,Entertainment,Debit Card,17,0
TXN12601,7912.92,Online,Hyderabad,Clothing,Debit Card,17,0
TXN12602,1215.94,POS,Kolkata,Healthcare,Debit Card,17,0
TXN12603,7699.76,Online,Hyderabad,Healthcare,Debit Card,19,0
TXN12604,1623.18,POS,Pune,Fuel,Debit Card,16,0
TXN12605,835.22,POS,Jaipur,Entertainment,UPI,20,0
TXN12606,4216.47,Online,Bengaluru,Fuel,UPI,13,0
TXN12607,4307.44,POS,Bengaluru,Food,Debit Card,22,0
TXN12608,2043.55,POS,Mumbai,Clothing,UPI,3,0
TXN12609,4550.13,Online,Delhi,Clothing,UPI,8,0
TXN12610,2554.76,POS,Delhi,Fuel,Credit Card,7,0
TXN12611,1860.68,Online,Bengaluru,Fuel,Credit Card,13,0
TXN12612,3419.23,POS,Pune,Grocery,Credit Card,16,0
TXN12613,2435.92,POS,Jaipur,Fuel,Debit Card,13,0
TXN12614,739.66,Online,Mumbai,Clothing,Credit Card,9,0
TXN12615,1604.0,POS,Pune,Healthcare,Debit Card,10,0
TXN12616,1967.51,POS,Delhi,Grocery,Credit Card,19,0
TXN12617,832.8,POS,Mumbai,Grocery,UPI,5,0
TXN12618,1467.18,POS,Kolkata,Clothing,Credit Card,23,0
TXN12619,3516.04,Online,Chennai,Electronics,UPI,18,0
TXN12620,3628.65,POS,Lucknow,Travel,UPI,21,0
TXN12621,10729.49,Online,Mumbai,Fuel,Debit Card,9,0
TXN12622,5619.73,ATM,Delhi,Healthcare,Net Banking,15,0
TXN12623,286.55,POS,Pune,Electronics,Debit Card,15,0
TXN12624,15251.03,ATM,Kolkata,Clothing,Net Banking,16,0
TXN12625,1155.63,POS,Lucknow,Fuel,Debit Card,19,0
TXN12626,3853.49,ATM,Lucknow,Clothing,Debit Card,18,0
TXN12627,3612.67,POS,Mumbai,Fuel,UPI,12,0
TXN12628,2805.68,Online,Lucknow,Fuel,Net Banking,20,0
TXN12629,8767.88,Online,Kolkata,Electronics,Debit Card,0,0
TXN12630,1910.81,POS,Jaipur,Clothing,UPI,10,0
TXN12631,2969.07,Online,Pune,Healthcare,UPI,15,0
TXN12632,1361.52,Online,Mumbai,Entertainment,Debit Card,20,0
TXN12633,1369.18,POS,Lucknow,Fuel,Credit Card,12,0
TXN12634,4306.31,POS,Jaipur,Grocery,Credit Card,19,0
TXN12635,9161.04,Online,Pune,Food,Debit Card,10,0
TXN12636,5340.45,Online,Hyderabad,Clothing,UPI,22,0
TXN12637,2481.43,ATM,Jaipur,Clothing,Net Banking,1,0
TXN12638,1121.88,Online,Hyderabad,Electronics,UPI,9,0
TXN12639,2756.76,ATM,Hyderabad,Fuel,Net Banking,1,0
TXN12640,417.99,Online,Jaipur,Grocery,Debit Card,1,0
TXN12641,5743.8,POS,Lucknow,Electronics,Debit Card,21,0
TXN12642,240.08,POS,Hyderabad,Entertainment,UPI,10,0
TXN12643,1307.06,Online,Lucknow,Fuel,UPI,10,0
TXN12644,2622.89,Online,Lucknow,Healthcare,Debit Card,10,0
TXN12645,1782.66,POS,Pune,Electronics,Credit Card,19,0
TXN12646,660.24,POS,Varanasi,Clothing,UPI,11,0
TXN12647,2565.8,ATM,Kolkata,Fuel,Debit Card,16,0
TXN12648,5057.27,Online,Lucknow,Grocery,Debit Card,20,0
TXN12649,2720.64,POS,Pune,Healthcare,UPI,11,0
TXN12650,1005.19,POS,Chennai,Clothing,Net Banking,8,0
TXN12651,2778.33,POS,Hyderabad,Healthcare,UPI,6,0
TXN12652,3635.48,POS,Mumbai,Clothing,UPI,15,0
TXN12653,2072.11,POS,Lucknow,Clothing,Debit Card,16,0
TXN12654,678.83,POS,Jaipur,Clothing,UPI,20,0
TXN12655,2761.72,Online,Hyderabad,Fuel,Debit Card,14,0
TXN12656,714.21,POS,Hyderabad,Food,Net Banking,20,0
TXN12657,12781.9,Online,Chennai,Travel,Credit Card,15,1
TXN12658,6780.65,Online,Mumbai,Grocery,UPI,16,0
TXN12659,355.45,POS,Pune,Entertainment,UPI,15,0
TXN12660,6906.75,Online,Chennai,Food,Debit Card,11,0
TXN12661,6480.2,POS,Kolkata,Travel,Net Banking,20,0
TXN12662,2894.91,ATM,Hyderabad,Healthcare,Credit Card,21,0
TXN12663,628.02,POS,Lucknow,Travel,Debit Card,20,0
TXN12664,473.4,Online,Lucknow,Fuel,Debit Card,8,0
TXN12665,10485.26,Online,Chennai,Fuel,UPI,17,0
TXN12666,2406.72,POS,Kolkata,Fuel,UPI,13,0
TXN12667,171.06,POS,Bengaluru,Travel,Debit Card,7,0
TXN12668,8137.41,Online,Delhi,Food,Debit Card,6,0
TXN12669,1868.09,Online,Jaipur,Grocery,Net Banking,18,0
TXN12670,1341.09,POS,Jaipur,Electronics,Debit Card,12,0
TXN12671,4650.73,Online,Bengaluru,Travel,UPI,12,0
TXN12672,954.23,POS,Hyderabad,Fuel,UPI,9,0
TXN12673,1832.46,Online,Pune,Electronics,UPI,16,0
TXN12674,2782.79,POS,Mumbai,Electronics,Credit Card,8,0
TXN12675,3311.21,ATM,Bengaluru,Clothing,Credit Card,0,0
TXN12676,393.33,POS,Kolkata,Electronics,Net Banking,0,0
TXN12677,2193.12,POS,Lucknow,Healthcare,Debit Card,12,0
TXN12678,1583.27,POS,Delhi,Healthcare,Debit Card,18,0
TXN12679,373.36,POS,Hyderabad,Clothing,Debit Card,16,0
TXN12680,472.68,Online,Delhi,Grocery,Net Banking,10,0
TXN12681,5403.52,POS,Mumbai,Entertainment,UPI,7,0
TXN12682,775.8,Online,Lucknow,Grocery,Debit Card,12,0
TXN12683,5240.33,POS,Kolkata,Healthcare,UPI,21,0
TXN12684,1532.19,POS,Jaipur,Entertainment,Credit Card,11,0
TXN12685,288.43,POS,Mumbai,Clothing,Net Banking,8,0
TXN12686,1062.85,POS,Bengaluru,Grocery,Debit Card,21,0
TXN12687,733.13,POS,Jaipur,Entertainment,UPI,11,0
TXN12688,4016.49,POS,Jaipur,Entertainment,UPI,19,0
TXN12689,7364.83,Online,Kolkata,Travel,Debit Card,10,0
TXN12690,1131.74,POS,Bengaluru,Grocery,UPI,20,0
TXN12691,1122.9,Online,Chennai,Clothing,Debit Card,7,0
TXN12692,366.68,Online,Mumbai,Entertainment,UPI,10,0
TXN12693,766.52,POS,Pune,Healthcare,UPI,18,0
TXN12694,4099.34,POS,Varanasi,Fuel,UPI,12,0
TXN12695,4505.74,ATM,Lucknow,Travel,Debit Card,15,0
TXN12696,5834.74,Online,Kolkata,Electronics,Net Banking,10,1
TXN12697,7100.44,Online,Lucknow,Electronics,Debit Card,12,0
TXN12698,2455.5,POS,Mumbai,Electronics,UPI,16,0
TXN12699,6170.62,Online,Bengaluru,Healthcare,UPI,19,0
TXN12700,2688.72,Online,Pune,Fuel,Net Banking,21,0
TXN12701,10542.29,Online,Varanasi,Entertainment,UPI,12,0
TXN12702,6016.19,ATM,Delhi,Clothing,Debit Card,17,0
TXN12703,4044.11,POS,Pune,Electronics,UPI,14,0
TXN12704,2488.31,POS,Kolkata,Grocery,Debit Card,17,0
TXN12705,2085.51,Online,Lucknow,Electronics,Debit Card,16,0
TXN12706,2054.87,Online,Pune,Entertainment,Net Banking,16,1
TXN12707,1599.89,POS,Hyderabad,Food,Credit Card,13,0
TXN12708,1342.98,POS,Bengaluru,Healthcare,Debit Card,11,0
TXN12709,1028.55,POS,Bengaluru,Food,Credit Card,13,0
TXN12710,519.94,POS,Hyderabad,Electronics,Debit Card,20,0
TXN12711,3538.37,Online,Jaipur,Fuel,Debit Card,11,0
TXN12712,6787.02,Online,Jaipur,Entertainment,Debit Card,20,0
TXN12713,4741.13,POS,Mumbai,Electronics,UPI,9,0
TXN12714,3922.43,POS,Chennai,Food,UPI,15,0
TXN12715,918.52,POS,Delhi,Entertainment,UPI,8,0
TXN12716,880.57,POS,Hyderabad,Healthcare,Debit Card,13,0
TXN12717,9340.29,Online,Mumbai,Healthcare,UPI,22,0
TXN12718,4934.04,ATM,Lucknow,Electronics,Credit Card,17,0
TXN12719,1712.27,Online,Hyderabad,Healthcare,Credit Card,1,1
TXN12720,3261.42,POS,Chennai,Travel,UPI,20,0
TXN12721,2644.51,ATM,Hyderabad,Entertainment,Credit Card,14,0
TXN12722,2699.35,Online,Chennai,Fuel,UPI,17,0
TXN12723,5654.67,Online,Chennai,Entertainment,Net Banking,17,0
TXN12724,1924.12,POS,Chennai,Healthcare,Credit Card,9,0
TXN12725,2754.81,POS,Bengaluru,Entertainment,Credit Card,13,0
TXN12726,1333.82,POS,Pune,Food,Credit Card,9,0
TXN12727,681.06,POS,Bengaluru,Clothing,Debit Card,9,0
TXN12728,8358.7,POS,Mumbai,Food,UPI,15,0
TXN12729,852.24,POS,Bengaluru,Grocery,UPI,9,1
TXN12730,4949.73,Online,Bengaluru,Travel,Debit Card,9,0
TXN12731,18073.89,Online,Lucknow,Clothing,Debit Card,17,0
TXN12732,2372.16,POS,Hyderabad,Electronics,Net Banking,12,0
TXN12733,1874.59,POS,Bengaluru,Entertainment,Credit Card,9,0
TXN12734,2355.17,ATM,Varanasi,Fuel,Debit Card,12,0
TXN12735,3892.34,ATM,Chennai,Grocery,Debit Card,16,1
TXN12736,7366.98,Online,Hyderabad,Grocery,UPI,16,0
TXN12737,1950.41,ATM,Jaipur,Fuel,Debit Card,21,0
TXN12738,1138.37,Online,Lucknow,Travel,Debit Card,21,0
TXN12739,1332.46,ATM,Pune,Clothing,UPI,9,0
TXN12740,1374.17,POS,Lucknow,Grocery,UPI,14,0
TXN12741,2236.37,POS,Chennai,Fuel,Debit Card,13,0
TXN12742,1220.79,POS,Hyderabad,Clothing,Debit Card,19,0
TXN12743,394.5,POS,Pune,Clothing,Credit Card,9,0
TXN12744,2524.7,POS,Delhi,Healthcare,Debit Card,10,0
TXN12745,2485.57,Online,Kolkata,Grocery,Credit Card,8,0
TXN12746,3529.69,Online,Lucknow,Clothing,Debit Card,18,0
TXN12747,6037.67,Online,Pune,Travel,Debit Card,10,0
TXN12748,3429.53,POS,Mumbai,Grocery,Credit Card,13,0
TXN12749,6854.93,Online,Pune,Travel,Net Banking,10,0
TXN12750,2145.47,Online,Kolkata,Travel,Debit Card,23,0
TXN12751,2176.14,POS,Chennai,Clothing,Debit Card,17,0
TXN12752,1603.92,Online,Hyderabad,Clothing,Debit Card,10,0
TXN12753,405.08,POS,Delhi,Healthcare,Credit Card,8,0
TXN12754,4059.47,POS,Mumbai,Fuel,UPI,13,0
TXN12755,2166.19,ATM,Pune,Entertainment,Credit Card,9,0
TXN12756,2998.88,POS,Varanasi,Healthcare,UPI,9,0
TXN12757,1660.44,POS,Bengaluru,Grocery,Debit Card,11,0
TXN12758,2692.42,ATM,Chennai,Healthcare,UPI,22,0
TXN12759,8971.63,Online,Lucknow,Electronics,Debit Card,12,1
TXN12760,1885.13,POS,Lucknow,Fuel,Debit Card,9,0
TXN12761,1880.36,POS,Kolkata,Grocery,Debit Card,11,0
TXN12762,2100.71,POS,Chennai,Fuel,Debit Card,14,0
TXN12763,5418.06,Online,Mumbai,Travel,Credit Card,7,0
TXN12764,2869.77,POS,Jaipur,Healthcare,Credit Card,11,0
TXN12765,920.18,POS,Delhi,Healthcare,UPI,8,0
TXN12766,1061.53,ATM,Mumbai,Entertainment,Debit Card,7,0
TXN12767,1560.74,Online,Delhi,Healthcare,Credit Card,21,0
TXN12768,798.53,POS,Hyderabad,Clothing,Debit Card,10,0
TXN12769,2772.38,Online,Hyderabad,Travel,UPI,9,0
TXN12770,5168.46,Online,Chennai,Healthcare,Debit Card,18,0
TXN12771,1362.58,POS,Chennai,Food,Debit Card,6,0
TXN12772,3742.76,POS,Lucknow,Food,Credit Card,22,0
TXN12773,2388.75,Online,Bengaluru,Fuel,UPI,23,0
TXN12774,1970.79,POS,Kolkata,Travel,UPI,19,0
TXN12775,13151.9,Online,Bengaluru,Healthcare,Debit Card,23,1
TXN12776,2899.82,POS,Mumbai,Entertainment,Debit Card,10,0
TXN12777,3235.26,POS,Lucknow,Electronics,Debit Card,10,0
TXN12778,1821.05,POS,Delhi,Entertainment,Credit Card,20,0
TXN12779,2455.64,POS,Jaipur,Electronics,Credit Card,16,0
TXN12780,1836.07,POS,Pune,Grocery,Debit Card,18,0
TXN12781,1179.93,POS,Varanasi,Grocery,Credit Card,0,0
TXN12782,2841.78,Online,Hyderabad,Entertainment,Credit Card,14,0
TXN12783,2086.67,ATM,Bengaluru,Healthcare,Credit Card,10,0
TXN12784,2863.05,Online,Kolkata,Fuel,Debit Card,8,0
TXN12785,5028.39,Online,Jaipur,Entertainment,Credit Card,15,0
TXN12786,2702.85,POS,Jaipur,Grocery,Debit Card,10,0
TXN12787,2077.84,ATM,Hyderabad,Clothing,UPI,15,0
TXN12788,914.37,POS,Varanasi,Electronics,UPI,7,0
TXN12789,5469.27,ATM,Chennai,Travel,Debit Card,19,0
TXN12790,1317.94,ATM,Jaipur,Fuel,Debit Card,22,0
TXN12791,4238.14,Online,Mumbai,Entertainment,Debit Card,17,0
TXN12792,2595.06,ATM,Mumbai,Healthcare,Credit Card,8,0
TXN12793,2153.32,Online,Chennai,Healthcare,Net Banking,19,0
TXN12794,1708.76,POS,Delhi,Fuel,Debit Card,20,0
TXN12795,1122.53,POS,Lucknow,Food,UPI,12,0
TXN12796,12496.49,Online,Chennai,Electronics,Credit Card,15,0
TXN12797,1493.4,POS,Varanasi,Fuel,UPI,6,0
TXN12798,3044.95,Online,Mumbai,Fuel,UPI,15,0
TXN12799,5530.99,ATM,Jaipur,Electronics,UPI,5,0
TXN12800,1652.01,POS,Mumbai,Electronics,Credit Card,12,0
TXN12801,4750.92,Online,Pune,Entertainment,UPI,10,0
TXN12802,2475.61,ATM,Lucknow,Grocery,Debit Card,9,0
TXN12803,5569.68,ATM,Kolkata,Clothing,Net Banking,20,0
TXN12804,4844.86,ATM,Pune,Entertainment,UPI,16,0
TXN12805,10780.37,Online,Delhi,Fuel,Credit Card,17,0
TXN12806,6733.8,ATM,Hyderabad,Travel,Net Banking,14,0
TXN12807,5963.23,Online,Pune,Grocery,UPI,19,1
TXN12808,2415.11,POS,Delhi,Entertainment,UPI,12,0
TXN12809,3084.05,POS,Delhi,Clothing,Debit Card,13,0
TXN12810,910.83,Online,Kolkata,Fuel,Net Banking,7,0
TXN12811,1528.35,POS,Hyderabad,Fuel,UPI,11,0
TXN12812,2659.11,Online,Bengaluru,Electronics,UPI,8,0
TXN12813,4303.52,Online,Chennai,Clothing,Net Banking,14,0
TXN12814,3227.23,POS,Jaipur,Grocery,Debit Card,22,0
TXN12815,2774.27,Online,Varanasi,Entertainment,Debit Card,19,0
TXN12816,3048.69,Online,Varanasi,Fuel,Credit Card,13,0
TXN12817,6370.19,Online,Varanasi,Electronics,Debit Card,11,0
TXN12818,246.06,POS,Bengaluru,Entertainment,UPI,11,0
TXN12819,1874.95,POS,Chennai,Grocery,Debit Card,14,0
TXN12820,4639.87,POS,Varanasi,Travel,Debit Card,10,0
TXN12821,7090.76,ATM,Chennai,Electronics,Credit Card,11,0
TXN12822,702.85,POS,Jaipur,Clothing,Credit Card,14,1
TXN12823,16115.02,Online,Varanasi,Grocery,Debit Card,20,0
TXN12824,957.79,POS,Hyderabad,Fuel,Debit Card,7,0
TXN12825,2121.79,POS,Delhi,Food,Credit Card,13,0
TXN12826,9926.46,Online,Varanasi,Clothing,UPI,9,0
TXN12827,2094.59,Online,Chennai,Fuel,UPI,17,0
TXN12828,927.44,POS,Delhi,Clothing,Debit Card,16,0
TXN12829,672.27,POS,Kolkata,Electronics,Credit Card,16,0
TXN12830,1680.85,POS,Varanasi,Entertainment,Debit Card,15,0
TXN12831,7396.78,Online,Varanasi,Healthcare,Credit Card,18,0
TXN12832,3173.08,Online,Pune,Clothing,Net Banking,8,0
TXN12833,1442.96,POS,Delhi,Grocery,Credit Card,9,1
TXN12834,3554.26,POS,Varanasi,Food,Credit Card,18,0
TXN12835,1172.28,POS,Hyderabad,Travel,Debit Card,8,0
TXN12836,1134.89,ATM,Jaipur,Food,Net Banking,18,0
TXN12837,812.86,ATM,Delhi,Grocery,Credit Card,9,0
TXN12838,2850.76,POS,Jaipur,Electronics,Credit Card,23,0
TXN12839,3064.35,Online,Lucknow,Grocery,Credit Card,4,0
TXN12840,1368.63,POS,Chennai,Healthcare,Debit Card,19,0
TXN12841,3623.74,POS,Kolkata,Healthcare,UPI,10,0
TXN12842,9098.75,Online,Pune,Healthcare,Debit Card,11,0
TXN12843,5012.41,ATM,Hyderabad,Clothing,UPI,21,0
TXN12844,2227.4,ATM,Kolkata,Electronics,Credit Card,11,0
TXN12845,695.82,Online,Pune,Entertainment,Debit Card,12,0
TXN12846,1161.64,POS,Kolkata,Healthcare,Debit Card,9,0
TXN12847,2071.85,Online,Kolkata,Entertainment,UPI,7,0
TXN12848,1663.83,POS,Mumbai,Travel,Debit Card,8,0
TXN12849,6998.08,Online,Chennai,Travel,Debit Card,16,0
TXN12850,2901.75,POS,Bengaluru,Entertainment,Debit Card,5,0
TXN12851,5886.93,Online,Pune,Fuel,UPI,10,0
TXN12852,3048.43,POS,Hyderabad,Grocery,UPI,12,0
TXN12853,763.54,POS,Delhi,Healthcare,UPI,8,0
TXN12854,3540.79,ATM,Kolkata,Clothing,Credit Card,19,0
TXN12855,1401.03,POS,Kolkata,Fuel,Credit Card,22,0
TXN12856,3457.44,Online,Pune,Travel,Debit Card,21,1
TXN12857,1262.09,POS,Lucknow,Food,Debit Card,22,0
TXN12858,1906.44,POS,Bengaluru,Electronics,UPI,15,0
TXN12859,229.75,POS,Kolkata,Food,UPI,8,0
TXN12860,3322.14,POS,Varanasi,Entertainment,UPI,17,0
TXN12861,1154.54,Online,Mumbai,Fuel,Credit Card,6,0
TXN12862,625.35,POS,Jaipur,Travel,UPI,14,0
TXN12863,8333.45,ATM,Mumbai,Travel,Net Banking,19,0
TXN12864,5520.49,Online,Bengaluru,Grocery,Debit Card,20,0
TXN12865,2092.8,POS,Varanasi,Grocery,Debit Card,11,0
TXN12866,6381.03,Online,Mumbai,Healthcare,Credit Card,9,0
TXN12867,4198.27,Online,Jaipur,Entertainment,Debit Card,18,0
TXN12868,4046.53,Online,Delhi,Electronics,UPI,8,0
TXN12869,1491.71,POS,Chennai,Healthcare,Debit Card,23,0
TXN12870,1600.84,POS,Delhi,Fuel,Credit Card,11,0
TXN12871,4120.58,ATM,Chennai,Grocery,Credit Card,19,0
TXN12872,252.44,ATM,Lucknow,Clothing,Credit Card,18,0
TXN12873,5501.23,ATM,Lucknow,Electronics,Debit Card,11,0
TXN12874,1118.61,POS,Lucknow,Clothing,Net Banking,12,0
TXN12875,5244.67,Online,Mumbai,Fuel,Debit Card,20,0
TXN12876,3002.36,POS,Lucknow,Healthcare,UPI,10,0
TXN12877,6934.11,Online,Chennai,Grocery,UPI,6,0
TXN12878,1508.11,POS,Delhi,Electronics,Debit Card,8,0
TXN12879,3284.81,Online,Pune,Fuel,Net Banking,18,0
TXN12880,4913.69,POS,Kolkata,Healthcare,Credit Card,10,0
TXN12881,2428.58,POS,Chennai,Travel,UPI,15,0
TXN12882,10305.58,Online,Delhi,Healthcare,UPI,12,0
TXN12883,394.53,POS,Delhi,Entertainment,Credit Card,20,1
TXN12884,2954.79,POS,Kolkata,Food,Debit Card,14,0
TXN12885,2964.2,POS,Varanasi,Travel,UPI,8,0
TXN12886,4539.57,ATM,Pune,Clothing,Credit Card,20,0
TXN12887,3208.23,Online,Varanasi,Travel,Debit Card,7,0
TXN12888,2648.2,POS,Varanasi,Healthcare,UPI,20,0
TXN12889,4195.98,Online,Delhi,Fuel,UPI,4,0
TXN12890,11090.09,Online,Jaipur,Travel,Credit Card,0,0
TXN12891,3713.6,POS,Hyderabad,Food,Debit Card,19,0
TXN12892,5240.88,Online,Chennai,Entertainment,Credit Card,15,0
TXN12893,733.78,Online,Mumbai,Healthcare,Debit Card,9,0
TXN12894,11118.19,Online,Varanasi,Food,Credit Card,22,0
TXN12895,557.56,POS,Lucknow,Travel,Net Banking,17,0
TXN12896,1098.92,Online,Mumbai,Food,Debit Card,10,0
TXN12897,5312.88,Online,Bengaluru,Travel,Debit Card,13,0
TXN12898,1133.29,POS,Jaipur,Electronics,UPI,21,0
TXN12899,544.84,POS,Mumbai,Travel,Debit Card,9,0
TXN12900,510.22,POS,Kolkata,Grocery,Debit Card,21,0
TXN12901,1017.31,POS,Hyderabad,Food,UPI,9,0
TXN12902,2136.36,Online,Pune,Fuel,UPI,1,0
TXN12903,1137.78,POS,Kolkata,Entertainment,UPI,10,0
TXN12904,2570.09,POS,Varanasi,Food,UPI,5,0
TXN12905,7270.7,Online,Jaipur,Clothing,Credit Card,10,0
TXN12906,842.7,POS,Jaipur,Entertainment,UPI,10,0
TXN12907,6293.67,ATM,Varanasi,Entertainment,Debit Card,13,0
TXN12908,933.49,POS,Hyderabad,Clothing,Debit Card,10,0
TXN12909,3152.61,POS,Delhi,Grocery,Debit Card,18,0
TXN12910,2650.32,POS,Mumbai,Food,Debit Card,22,1
TXN12911,1104.68,POS,Lucknow,Entertainment,Debit Card,5,0
TXN12912,2016.87,POS,Varanasi,Food,Credit Card,15,0
TXN12913,2140.05,Online,Lucknow,Entertainment,Credit Card,10,0
TXN12914,5001.18,ATM,Mumbai,Clothing,Debit Card,14,0
TXN12915,2473.83,POS,Hyderabad,Clothing,UPI,18,0
TXN12916,1831.35,Online,Delhi,Travel,UPI,20,0
TXN12917,9107.41,Online,Pune,Healthcare,Debit Card,21,0
TXN12918,17886.65,Online,Hyderabad,Food,Debit Card,9,0
TXN12919,2311.82,POS,Lucknow,Food,Debit Card,15,0
TXN12920,429.42,POS,Jaipur,Entertainment,Debit Card,10,0
TXN12921,3356.78,POS,Jaipur,Travel,UPI,14,0
TXN12922,9509.9,Online,Bengaluru,Fuel,Debit Card,21,0
TXN12923,4341.29,Online,Chennai,Food,Debit Card,6,0
TXN12924,547.68,POS,Kolkata,Entertainment,Debit Card,16,0
TXN12925,864.38,POS,Kolkata,Grocery,UPI,12,0
TXN12926,3342.98,ATM,Varanasi,Clothing,Debit Card,20,0
TXN12927,5043.6,Online,Lucknow,Clothing,UPI,9,0
TXN12928,4314.51,ATM,Kolkata,Healthcare,Debit Card,11,0
TXN12929,1453.79,Online,Kolkata,Clothing,UPI,1,0
TXN12930,560.67,POS,Hyderabad,Electronics,Net Banking,13,0
TXN12931,3167.21,Online,Pune,Grocery,Credit Card,17,0
TXN12932,5356.42,Online,Lucknow,Grocery,UPI,9,0
TXN12933,1704.15,POS,Bengaluru,Travel,UPI,17,0
TXN12934,5252.29,Online,Pune,Electronics,UPI,18,0
TXN12935,14513.22,Online,Bengaluru,Food,UPI,9,0
TXN12936,4327.35,POS,Lucknow,Healthcare,Debit Card,19,0
TXN12937,4270.96,Online,Delhi,Grocery,Credit Card,21,1
TXN12938,6471.09,Online,Delhi,Electronics,Net Banking,9,0
TXN12939,5589.54,ATM,Kolkata,Electronics,Debit Card,8,0
TXN12940,2061.08,POS,Varanasi,Entertainment,Net Banking,11,0
TXN12941,2867.62,POS,Jaipur,Grocery,Credit Card,9,0
TXN12942,9347.46,Online,Hyderabad,Fuel,Credit Card,19,0
TXN12943,2743.76,POS,Kolkata,Entertainment,UPI,8,0
TXN12944,3794.19,Online,Chennai,Travel,UPI,1,0
TXN12945,2186.99,Online,Delhi,Electronics,Credit Card,12,0
TXN12946,851.98,POS,Kolkata,Clothing,Debit Card,19,0
